,Unnamed: 0,recording id,timestamp [ns],name,type,wearer_name,has_corruption,door_sequence,matter_duration,life_duration,thought_duration,p1_duration,p2_duration,p3_duration,p4_duration,p5_duration,p6_duration,p7_duration,phone_pickups,phone_duration,overall_duration
814,814,1f0bf2f2-a924-448c-845e-d134636dc59b,1695755847259819000,phone.putdown,cloud,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
815,815,1f0bf2f2-a924-448c-845e-d134636dc59b,1695755898703499000,phone.pickup,cloud,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
816,816,1f0bf2f2-a924-448c-845e-d134636dc59b,1695755900553435000,phone.putdown,cloud,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
817,817,1f0bf2f2-a924-448c-845e-d134636dc59b,1695755918486119000,phone.pickup,cloud,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
818,818,1f0bf2f2-a924-448c-845e-d134636dc59b,1695755922216571000,phone.putdown,cloud,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
819,819,1f0bf2f2-a924-448c-845e-d134636dc59b,1695756017416819000,d6.out,cloud,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
820,820,1f0bf2f2-a924-448c-845e-d134636dc59b,1695756017416819000,thought1.end,cloud,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
821,821,1f0bf2f2-a924-448c-845e-d134636dc59b,1695756037960000000,recording.end,recording,D05-P024,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:07:59.752900,0 days 00:07:36.379800,0 days 00:06:18.028628,0 days 00:11:37.834320,,,0 days 00:00:10.088828,,,,11.0,0 days 00:05:31.711744,0 days 00:42:23.971000
822,822,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754451455000000,recording.begin,recording,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
823,823,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754478344340000,p11.begin,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
824,824,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754600280596000,p11.end,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
825,825,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754612598052000,p21.begin,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
826,826,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754669241992000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
827,827,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754672997496000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
828,828,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754824119604000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
829,829,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754831023312000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
830,830,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754846996420000,p21.end,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
831,831,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754864729892000,matter1.begin,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
832,832,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754864729892000,d1.in,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
833,833,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754878310132000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
834,834,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695754902665148000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
835,835,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755024256200000,d2.out,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
836,836,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755024256200000,matter1.end,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
837,837,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755032738168000,p41.begin,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
838,838,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755332106756000,p41.end,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
839,839,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755336636184000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
840,840,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755341857684000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
841,841,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755343408484000,life1.begin,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
842,842,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755343408484000,d3.in,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
843,843,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755372843752000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
844,844,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755404114412000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
845,845,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755916189936000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
846,846,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695755941791296000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
847,847,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756287141620000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
848,848,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756343231092000,d4.out,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
849,849,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756343231092000,life1.end,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
850,850,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756345940208000,p51.begin,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
851,851,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756345940208000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
852,852,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756358651360000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
853,853,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756363837748000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
854,854,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756925367063000,p51.end,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
855,855,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756953314195000,thought1.begin,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
856,856,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695756953314195000,d6.in,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
857,857,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757146554235000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
858,858,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757161911267000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
859,859,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757254399155000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
860,860,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757270753443000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
861,861,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757307972751000,phone.pickup,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
862,862,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757313369115000,phone.putdown,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
863,863,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757398331000000,recording.end,recording,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
864,864,2ed6ac32-baed-48e9-a93c-bd772b23a978,1695757399697592000,thought1.end,cloud,D04-P025,True,"d1.in,d2.out,d3.in,d4.out,d6.in",0 days 00:02:39.526308,0 days 00:16:39.822608,0 days 00:07:26.383397,0 days 00:02:01.936256,0 days 00:03:54.398368,,0 days 00:04:59.368588,0 days 00:09:39.426855,,,11.0,0 days 00:03:18.200408,0 days 00:49:06.876000
865,865,d134560b-a224-47df-be45-00bf7c644569,1695820223065000000,recording.begin,recording,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
866,866,d134560b-a224-47df-be45-00bf7c644569,1695820233184204000,p11.begin,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
867,867,d134560b-a224-47df-be45-00bf7c644569,1695820314816116000,p11.end,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
868,868,d134560b-a224-47df-be45-00bf7c644569,1695820316710836000,exterior21.begin,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
869,869,d134560b-a224-47df-be45-00bf7c644569,1695820355712720000,exterior21.end,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
870,870,d134560b-a224-47df-be45-00bf7c644569,1695820373833308000,p41.begin,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
871,871,d134560b-a224-47df-be45-00bf7c644569,1695820435794032000,phone.pickup,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
872,872,d134560b-a224-47df-be45-00bf7c644569,1695820462298156000,phone.putdown,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
873,873,d134560b-a224-47df-be45-00bf7c644569,1695820484549616000,p41.end,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
874,874,d134560b-a224-47df-be45-00bf7c644569,1695820488780520000,d3.in,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
875,875,d134560b-a224-47df-be45-00bf7c644569,1695820488780520000,life1.begin,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
876,876,d134560b-a224-47df-be45-00bf7c644569,1695820924355052000,life1.end,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
877,877,d134560b-a224-47df-be45-00bf7c644569,1695820924355052000,d4.out,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
878,878,d134560b-a224-47df-be45-00bf7c644569,1695820929909288000,p51.begin,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
879,879,d134560b-a224-47df-be45-00bf7c644569,1695821270410384000,phone.pickup,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
880,880,d134560b-a224-47df-be45-00bf7c644569,1695821322693280000,phone.putdown,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
881,881,d134560b-a224-47df-be45-00bf7c644569,1695821376867680000,p51.end,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
882,882,d134560b-a224-47df-be45-00bf7c644569,1695821386154908000,w51.begin,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
883,883,d134560b-a224-47df-be45-00bf7c644569,1695821418591872000,w51.end,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
884,884,d134560b-a224-47df-be45-00bf7c644569,1695821436380572000,d5.in,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
